word,fre,log_frequency,len,pos,difficult_ug,lexical_difficulty
cataclysm,1,0.6931471805599453,9,VBP,0.0,0.0
celebrity,1,0.6931471805599453,9,NN,0.0,0.0
centuries,5,1.791759469228055,9,VBZ,0.0,0.0
certainty,1,0.6931471805599453,9,JJ,0.0,0.0
challenge,3,1.3862943611198906,9,VBP,0.0,0.0
character,24,3.2188758248682006,9,JJ,0.0,0.0
chemistry,1,0.6931471805599453,9,NN,0.0,0.0
childhood,2,1.0986122886681096,9,NN,0.0,0.0
childlike,1,0.6931471805599453,9,NN,0.0,0.0
civilized,3,1.3862943611198906,9,VBD,0.0,0.0
cleansing,1,0.6931471805599453,9,NN,0.0,0.0
collector,1,0.6931471805599453,9,NN,0.0,0.0
colonized,2,1.0986122886681096,9,VBD,0.0,0.0
colonizer,1,0.6931471805599453,9,NN,0.0,0.0
coloureds,1,0.6931471805599453,9,NNS,0.0,0.0
commoners,1,0.6931471805599453,9,NNS,0.0,0.0
compelled,1,0.6931471805599453,9,VBN,0.0,0.0
confesses,1,0.6931471805599453,9,NNS,0.0,0.0
conflicts,1,0.6931471805599453,9,NNS,0.0,0.0
congested,1,0.6931471805599453,9,VBD,0.0,0.0
connected,1,0.6931471805599453,9,VBN,0.0,0.0
conquered,2,1.0986122886681096,9,JJ,0.0,0.0
continent,7,2.0794415416798357,9,NN,0.0,0.0
continued,1,0.6931471805599453,9,VBD,0.0,0.0
contrasts,2,1.0986122886681096,9,NNS,0.0,0.0
convinced,1,0.6931471805599453,9,VBD,0.0,0.0
countries,4,1.6094379124341003,9,NNS,0.0,0.0
courtiers,1,0.6931471805599453,9,NNS,0.0,0.0
coxcombry,1,0.6931471805599453,9,VBP,0.0,0.0
criminals,1,0.6931471805599453,9,NNS,0.0,0.0
cultivate,2,1.0986122886681096,9,VBP,0.0,0.0
decadence,1,0.6931471805599453,9,NN,0.0,0.0
demeaning,1,0.6931471805599453,9,VBG,0.0,0.0
described,5,1.791759469228055,9,VBD,0.0,0.0
describes,1,0.6931471805599453,9,JJ,0.0,0.0
dialogues,1,0.6931471805599453,9,NNS,0.0,0.0
different,30,3.4339872044851463,9,JJ,0.0,0.0
difficult,6,1.9459101490553132,9,JJ,0.0,0.0
diligence,1,0.6931471805599453,9,NN,0.0,0.0
dimension,1,0.6931471805599453,9,NN,0.0,0.0
direction,2,1.0986122886681096,9,NN,0.0,0.0
disbelief,1,0.6931471805599453,9,NN,0.0,0.0
disclosed,1,0.6931471805599453,9,JJ,0.0,0.0
discourse,1,0.6931471805599453,9,NN,0.0,0.0
discussed,4,1.6094379124341003,9,VBD,0.0,0.0
dismissal,1,0.6931471805599453,9,NN,0.0,0.0
dismissed,1,0.6931471805599453,9,VBN,0.0,0.0
dispelled,1,0.6931471805599453,9,JJ,0.0,0.0
distances,1,0.6931471805599453,9,NNS,0.0,0.0
diversity,3,1.3862943611198906,9,NN,0.0,0.0
dominated,3,1.3862943611198906,9,VBN,0.0,0.0
dwellings,2,1.0986122886681096,9,NNS,0.0,0.0
ecosystem,1,0.6931471805599453,9,RBR,0.0,0.0
education,21,3.091042453358316,9,NN,0.0,0.0
effective,2,1.0986122886681096,9,JJ,0.0,0.0
enclosure,3,1.3862943611198906,9,NN,0.0,0.0
enquiries,1,0.6931471805599453,9,NNS,0.0,0.0
equations,1,0.6931471805599453,9,NNS,0.0,0.0
escalated,1,0.6931471805599453,9,VBD,0.0,0.0
establish,4,1.6094379124341003,9,VB,0.0,0.0
estimated,1,0.6931471805599453,9,VBN,0.0,0.0
europeans,5,1.791759469228055,9,NNPS,0.0,0.0
evidenced,2,1.0986122886681096,9,VBD,0.0,0.0
evolution,3,1.3862943611198906,9,NN,0.0,0.0
exemplary,1,0.6931471805599453,9,JJ,0.0,0.0
exhorting,1,0.6931471805599453,9,VBG,0.0,0.0
existence,2,1.0986122886681096,9,NN,0.0,0.0
expansion,1,0.6931471805599453,9,NN,0.0,0.0
explained,4,1.6094379124341003,9,VBD,0.0,0.0
exploring,2,1.0986122886681096,9,VBG,0.0,0.0
expressed,2,1.0986122886681096,9,JJ,0.0,0.0
expresses,1,0.6931471805599453,9,NNS,0.0,0.0
extensive,4,1.6094379124341003,9,JJ,0.0,0.0
extracted,1,0.6931471805599453,9,VBN,0.0,0.0
extremely,5,1.791759469228055,9,RB,0.0,0.0
extremist,1,0.6931471805599453,9,JJ,0.0,0.0
fantastic,2,1.0986122886681096,9,JJ,0.0,0.0
flimsiest,1,0.6931471805599453,9,JJS,0.0,0.0
flowering,1,0.6931471805599453,9,VBG,0.0,0.0
following,5,1.791759469228055,9,VBG,0.0,0.0
formation,3,1.3862943611198906,9,NN,0.0,0.0
framework,3,1.3862943611198906,9,NN,0.0,0.0
franchise,1,0.6931471805599453,9,NN,0.0,0.0
furiously,1,0.6931471805599453,9,RB,0.0,0.0
furnished,1,0.6931471805599453,9,JJ,0.0,0.0
furniture,1,0.6931471805599453,9,NN,0.0,0.0
furthered,1,0.6931471805599453,9,VBD,0.0,0.0
galvanism,3,1.3862943611198906,9,NN,0.0,0.0
gathering,1,0.6931471805599453,9,VBG,0.0,0.0
generally,8,2.1972245773362196,9,RB,0.0,0.0
glorifies,1,0.6931471805599453,9,NNS,0.0,0.0
gradually,3,1.3862943611198906,9,RB,0.0,0.0
graveyard,1,0.6931471805599453,9,JJ,0.0,0.0
hazardous,1,0.6931471805599453,9,JJ,0.0,0.0
hermitage,1,0.6931471805599453,9,NN,0.0,0.0
hesitated,1,0.6931471805599453,9,VBD,0.0,0.0
historian,4,1.6094379124341003,9,JJ,0.0,0.0
household,2,1.0986122886681096,9,NN,0.0,0.0
idealists,1,0.6931471805599453,9,NNS,0.0,0.0
ignorance,3,1.3862943611198906,9,VBP,0.0,0.0
imaginary,3,1.3862943611198906,9,JJ,0.0,0.0
imagining,1,0.6931471805599453,9,NN,0.0,0.0
immediate,2,1.0986122886681096,9,NN,0.0,0.0
important,25,3.258096538021482,9,JJ,0.0,0.0
improving,2,1.0986122886681096,9,VBG,0.0,0.0
inhabited,1,0.6931471805599453,9,VBN,0.0,0.0
injustice,2,1.0986122886681096,9,JJ,0.0,0.0
innocence,1,0.6931471805599453,9,NN,0.0,0.0
insidious,1,0.6931471805599453,9,JJ,0.0,0.0
instantly,1,0.6931471805599453,9,RB,0.0,0.0
intellect,1,0.6931471805599453,9,JJ,0.0,0.0
interests,5,1.791759469228055,9,NNS,0.0,0.0
intuitive,1,0.6931471805599453,9,JJ,0.0,0.0
inventory,2,1.0986122886681096,9,NN,0.0,0.0
invisible,1,0.6931471805599453,9,JJ,0.0,0.0
involving,1,0.6931471805599453,9,VBG,0.0,0.0
isolation,4,1.6094379124341003,9,NN,0.0,0.0
knowledge,4,1.6094379124341003,9,VBP,0.0,0.0
landscape,7,2.0794415416798357,9,NN,0.0,0.0
languages,31,3.4657359027997265,9,NNS,0.0,0.0
liberated,2,1.0986122886681096,9,VBN,0.0,0.0
literally,1,0.6931471805599453,9,RB,0.0,0.0
magically,1,0.6931471805599453,9,RB,0.0,0.0
mentality,1,0.6931471805599453,9,NN,0.0,0.0
mentioned,6,1.9459101490553132,9,VBN,0.0,0.0
metaphors,2,1.0986122886681096,9,NNS,0.0,0.0
modernist,1,0.6931471805599453,9,JJ,0.0,0.0
movements,7,2.0794415416798357,9,NNS,0.0,0.0
murderers,1,0.6931471805599453,9,NNS,0.0,0.0
mysteries,1,0.6931471805599453,9,NNS,0.0,0.0
narrating,1,0.6931471805599453,9,VBG,0.0,0.0
objective,2,1.0986122886681096,9,VBP,0.0,0.0
observant,1,0.6931471805599453,9,JJ,0.0,0.0
obstacles,2,1.0986122886681096,9,NNS,0.0,0.0
occasions,1,0.6931471805599453,9,NNS,0.0,0.0
officious,1,0.6931471805599453,9,JJ,0.0,0.0
oppressed,1,0.6931471805599453,9,VBD,0.0,0.0
outsiders,1,0.6931471805599453,9,NNS,0.0,0.0
overheard,1,0.6931471805599453,9,JJ,0.0,0.0
patrolman,1,0.6931471805599453,9,NN,0.0,0.0
perfectly,1,0.6931471805599453,9,RB,0.0,0.0
performed,4,1.6094379124341003,9,VBN,0.0,0.0
phenomena,1,0.6931471805599453,9,NNS,0.0,0.0
policeman,10,2.3978952727983707,9,JJ,0.0,0.0
popularly,3,1.3862943611198906,9,NN,0.0,0.0
possesses,2,1.0986122886681096,9,NNS,0.0,0.0
potential,1,0.6931471805599453,9,JJ,0.0,0.0
practices,5,1.791759469228055,9,NNS,0.0,0.0
precipice,1,0.6931471805599453,9,NN,0.0,0.0
presented,3,1.3862943611198906,9,VBD,0.0,0.0
primarily,6,1.9459101490553132,9,RB,0.0,0.0
primitive,6,1.9459101490553132,9,JJ,0.0,0.0
principle,3,1.3862943611198906,9,NN,0.0,0.0
privilege,1,0.6931471805599453,9,NN,0.0,0.0
proceeded,1,0.6931471805599453,9,VBD,0.0,0.0
processes,3,1.3862943611198906,9,NNS,0.0,0.0
professor,4,1.6094379124341003,9,NN,0.0,0.0
programme,2,1.0986122886681096,9,JJ,0.0,0.0
promotion,1,0.6931471805599453,9,NN,0.0,0.0
propelled,1,0.6931471805599453,9,VBD,0.0,0.0
proponent,1,0.6931471805599453,9,NN,0.0,0.0
provoking,1,0.6931471805599453,9,VBG,0.0,0.0
questions,7,2.0794415416798357,9,NNS,0.0,0.0
quotidian,1,0.6931471805599453,9,JJ,0.0,0.0
radically,1,0.6931471805599453,9,RB,0.0,0.0
realising,1,0.6931471805599453,9,VBG,0.0,0.0
recognize,1,0.6931471805599453,9,NN,0.0,0.0
reference,5,1.791759469228055,9,NN,0.0,0.0
referring,1,0.6931471805599453,9,VBG,0.0,0.0
regarding,4,1.6094379124341003,9,VBG,0.0,0.0
regiments,1,0.6931471805599453,9,NNS,0.0,0.0
relations,2,1.0986122886681096,9,NNS,0.0,0.0
relevance,1,0.6931471805599453,9,NN,0.0,0.0
religious,4,1.6094379124341003,9,JJ,0.0,0.0
reminding,1,0.6931471805599453,9,VBG,0.0,0.0
repeating,1,0.6931471805599453,9,VBG,0.0,0.0
represent,7,2.0794415416798357,9,JJ,0.0,0.0
respected,1,0.6931471805599453,9,VBD,0.0,0.0
responses,3,1.3862943611198906,9,NNS,0.0,0.0
resultant,2,1.0986122886681096,9,VBP,0.0,0.0
resulting,2,1.0986122886681096,9,VBG,0.0,0.0
reverence,1,0.6931471805599453,9,NN,0.0,0.0
samaritan,1,0.6931471805599453,9,JJ,0.0,0.0
satirical,2,1.0986122886681096,9,NN,0.0,0.0
scattered,2,1.0986122886681096,9,VBD,0.0,0.0
schooling,1,0.6931471805599453,9,VBG,0.0,0.0
scientist,1,0.6931471805599453,9,NN,0.0,0.0
seemingly,1,0.6931471805599453,9,RB,0.0,0.0
selecting,1,0.6931471805599453,9,VBG,0.0,0.0
senseless,1,0.6931471805599453,9,NN,0.0,0.0
sensitive,1,0.6931471805599453,9,JJ,0.0,0.0
seriously,3,1.3862943611198906,9,RB,0.0,0.0
shapeless,1,0.6931471805599453,9,JJ,0.0,0.0
shattered,3,1.3862943611198906,9,VBD,0.0,0.0
similarly,5,1.791759469228055,9,RB,0.0,0.0
situation,12,2.5649493574615367,9,NN,0.0,0.0
societies,3,1.3862943611198906,9,NNS,0.0,0.0
something,10,2.3978952727983707,9,NN,0.0,0.0
sometimes,3,1.3862943611198906,9,RB,0.0,0.0
spokesman,1,0.6931471805599453,9,NN,0.0,0.0
sponsored,1,0.6931471805599453,9,VBD,0.0,0.0
squatters,2,1.0986122886681096,9,NNS,0.0,0.0
squeezing,1,0.6931471805599453,9,VBG,0.0,0.0
statement,3,1.3862943611198906,9,NN,0.0,0.0
steadying,1,0.6931471805599453,9,VBG,0.0,0.0
stimulate,1,0.6931471805599453,9,JJ,0.0,0.0
stockings,1,0.6931471805599453,9,NNS,0.0,0.0
struggles,2,1.0986122886681096,9,NNS,0.0,0.0
subjected,1,0.6931471805599453,9,VBD,0.0,0.0
suffering,3,1.3862943611198906,9,VBG,0.0,0.0
suggested,3,1.3862943611198906,9,VBN,0.0,0.0
surpassed,1,0.6931471805599453,9,JJ,0.0,0.0
suspicion,2,1.0986122886681096,9,NN,0.0,0.0
technique,3,1.3862943611198906,9,NN,0.0,0.0
telescope,1,0.6931471805599453,9,NN,0.0,0.0
territory,1,0.6931471805599453,9,NN,0.0,0.0
testimony,1,0.6931471805599453,9,NN,0.0,0.0
thousands,1,0.6931471805599453,9,NNS,0.0,0.0
tradition,5,1.791759469228055,9,NN,0.0,0.0
trampling,1,0.6931471805599453,9,VBG,0.0,0.0
transform,2,1.0986122886681096,9,NN,0.0,0.0
travelers,2,1.0986122886681096,9,NNS,0.0,0.0
treatment,6,1.9459101490553132,9,NN,0.0,0.0
typically,1,0.6931471805599453,9,RB,0.0,0.0
unanimous,1,0.6931471805599453,9,JJ,0.0,0.0
uncertain,1,0.6931471805599453,9,NN,0.0,0.0
underhand,1,0.6931471805599453,9,JJ,0.0,0.0
universal,2,1.0986122886681096,9,NN,0.0,0.0
unnatural,1,0.6931471805599453,9,JJ,0.0,0.0
untrodden,1,0.6931471805599453,9,JJ,0.0,0.0
upheavals,1,0.6931471805599453,9,NNS,0.0,0.0
victorian,9,2.302585092994046,9,JJ,0.0,0.0
victories,1,0.6931471805599453,9,NNS,0.0,0.0
villagers,10,2.3978952727983707,9,NNS,0.0,0.0
witnessed,2,1.0986122886681096,9,VBN,0.0,0.0
worldview,1,0.6931471805599453,9,NN,0.0,0.0
absolutely,2,1.0986122886681096,10,RB,0.0,0.0
absolution,1,0.6931471805599453,10,NN,0.0,0.0
acceptance,2,1.0986122886681096,10,NN,0.0,0.0
accomplish,2,1.0986122886681096,10,JJ,0.0,0.0
admiration,1,0.6931471805599453,10,NN,0.0,0.0
adventurer,1,0.6931471805599453,10,VBP,0.0,0.0
adventures,2,1.0986122886681096,10,NNS,0.0,0.0
aesthetics,2,1.0986122886681096,10,NNS,0.0,0.0
affinities,2,1.0986122886681096,10,NNS,0.0,0.0
aggressive,2,1.0986122886681096,10,JJ,0.0,0.0
antisocial,1,0.6931471805599453,10,JJ,0.0,0.0
appearance,3,1.3862943611198906,10,JJ,0.0,0.0
approached,1,0.6931471805599453,10,VBD,0.0,0.0
ascendancy,1,0.6931471805599453,10,NN,0.0,0.0
aspiration,1,0.6931471805599453,10,NN,0.0,0.0
assertions,1,0.6931471805599453,10,NNS,0.0,0.0
associated,2,1.0986122886681096,10,VBN,0.0,0.0
atmosphere,4,1.6094379124341003,10,NN,0.0,0.0
attraction,1,0.6931471805599453,10,NN,0.0,0.0
background,3,1.3862943611198906,10,NN,0.0,0.0
believable,1,0.6931471805599453,10,JJ,0.0,0.0
belittling,1,0.6931471805599453,10,NN,0.0,0.0
benevolent,2,1.0986122886681096,10,NN,0.0,0.0
brilliance,1,0.6931471805599453,10,NN,0.0,0.0
bureaucrat,2,1.0986122886681096,10,NN,0.0,0.0
campaigner,1,0.6931471805599453,10,NN,0.0,0.0
capricious,1,0.6931471805599453,10,JJ,0.0,0.0
caricature,1,0.6931471805599453,10,NN,0.0,0.0
characters,32,3.4965075614664802,10,NNS,0.0,0.0
chattering,1,0.6931471805599453,10,VBG,0.0,0.0
christians,1,0.6931471805599453,10,NNS,0.0,0.0
civilizing,2,1.0986122886681096,10,VBG,0.0,0.0
committing,1,0.6931471805599453,10,VBG,0.0,0.0
complacent,1,0.6931471805599453,10,JJ,0.0,0.0
complaints,1,0.6931471805599453,10,NNS,0.0,0.0
completely,6,1.9459101490553132,10,RB,0.0,0.0
compliance,1,0.6931471805599453,10,NN,0.0,0.0
comprehend,2,1.0986122886681096,10,NN,0.0,0.0
conditions,3,1.3862943611198906,10,NNS,0.0,0.0
connecting,1,0.6931471805599453,10,VBG,0.0,0.0
connection,2,1.0986122886681096,10,NN,0.0,0.0
conscience,1,0.6931471805599453,10,NN,0.0,0.0
constantly,4,1.6094379124341003,10,RB,0.0,0.0
constitute,3,1.3862943611198906,10,VBP,0.0,0.0
continuing,1,0.6931471805599453,10,VBG,0.0,0.0
continuous,3,1.3862943611198906,10,JJ,0.0,0.0
contrasted,2,1.0986122886681096,10,VBN,0.0,0.0
controlled,2,1.0986122886681096,10,VBN,0.0,0.0
conversely,1,0.6931471805599453,10,RB,0.0,0.0
cornfields,1,0.6931471805599453,10,NNS,0.0,0.0
cosidering,1,0.6931471805599453,10,VBG,0.0,0.0
creativity,2,1.0986122886681096,10,NN,0.0,0.0
criticized,1,0.6931471805599453,10,VBN,0.0,0.0
cultivated,2,1.0986122886681096,10,VBN,0.0,0.0
definitel3,1,0.6931471805599453,10,RBR,0.0,0.0
definitely,1,0.6931471805599453,10,RB,0.0,0.0
democratic,1,0.6931471805599453,10,JJ,0.0,0.0
depression,1,0.6931471805599453,10,NN,0.0,0.0
describing,2,1.0986122886681096,10,VBG,0.0,0.0
designated,1,0.6931471805599453,10,VBN,0.0,0.0
determined,2,1.0986122886681096,10,JJ,0.0,0.0
diabolical,1,0.6931471805599453,10,JJ,0.0,0.0
difficulty,1,0.6931471805599453,10,NN,0.0,0.0
dimensions,1,0.6931471805599453,10,NNS,0.0,0.0
dimmesdale,3,1.3862943611198906,10,JJ,0.0,0.0
discontent,1,0.6931471805599453,10,NN,0.0,0.0
discussing,1,0.6931471805599453,10,VBG,0.0,0.0
discussion,3,1.3862943611198906,10,NN,0.0,0.0
displaying,1,0.6931471805599453,10,VBG,0.0,0.0
distinctly,1,0.6931471805599453,10,RB,0.0,0.0
earthquake,1,0.6931471805599453,10,NN,0.0,0.0
eighteenth,6,1.9459101490553132,10,NNS,0.0,0.0
emphasizes,1,0.6931471805599453,10,JJ,0.0,0.0
employment,2,1.0986122886681096,10,NN,0.0,0.0
encouraged,1,0.6931471805599453,10,VBD,0.0,0.0
endeavours,1,0.6931471805599453,10,NNS,0.0,0.0
englishman,1,0.6931471805599453,10,JJ,0.0,0.0
enterprise,2,1.0986122886681096,10,VBP,0.0,0.0
enthusiasm,1,0.6931471805599453,10,NN,0.0,0.0
equanimity,1,0.6931471805599453,10,NN,0.0,0.0
equipments,1,0.6931471805599453,10,NNS,0.0,0.0
especially,7,2.0794415416798357,10,RB,0.0,0.0
eventually,3,1.3862943611198906,10,RB,0.0,0.0
exceptions,1,0.6931471805599453,10,NNS,0.0,0.0
exhaustion,1,0.6931471805599453,10,NN,0.0,0.0
exigencies,1,0.6931471805599453,10,NNS,0.0,0.0
experiment,3,1.3862943611198906,10,JJ,0.0,0.0
expressing,3,1.3862943611198906,10,VBG,0.0,0.0
expression,7,2.0794415416798357,10,NN,0.0,0.0
fearlessly,1,0.6931471805599453,10,RB,0.0,0.0
forbidding,1,0.6931471805599453,10,VBG,0.0,0.0
functional,1,0.6931471805599453,10,JJ,0.0,0.0
government,12,2.5649493574615367,10,NN,0.0,0.0
habitation,2,1.0986122886681096,10,NN,0.0,0.0
happenings,2,1.0986122886681096,10,NNS,0.0,0.0
heightened,1,0.6931471805599453,10,VBD,0.0,0.0
historical,6,1.9459101490553132,10,JJ,0.0,0.0
houyhnhnms,2,1.0986122886681096,10,RBR,0.0,0.0
immigrants,2,1.0986122886681096,10,NNS,0.0,0.0
immobility,1,0.6931471805599453,10,NN,0.0,0.0
impersonal,1,0.6931471805599453,10,JJ,0.0,0.0
impossible,3,1.3862943611198906,10,JJ,0.0,0.0
impression,1,0.6931471805599453,10,NN,0.0,0.0
impressive,3,1.3862943611198906,10,JJ,0.0,0.0
incredible,1,0.6931471805599453,10,JJ,0.0,0.0
indicating,2,1.0986122886681096,10,VBG,0.0,0.0
indicative,1,0.6931471805599453,10,JJ,0.0,0.0
indigenous,2,1.0986122886681096,10,JJ,0.0,0.0
indirectly,1,0.6931471805599453,10,RB,0.0,0.0
individual,19,2.995732273553991,10,JJ,0.0,0.0
influenced,1,0.6931471805599453,10,VBD,0.0,0.0
infringing,1,0.6931471805599453,10,JJ,0.0,0.0
inhumanity,1,0.6931471805599453,10,NN,0.0,0.0
injustices,3,1.3862943611198906,10,NNS,0.0,0.0
insurgency,1,0.6931471805599453,10,RB,0.0,0.0
integrated,1,0.6931471805599453,10,VBN,0.0,0.0
interacted,1,0.6931471805599453,10,VBN,0.0,0.0
interested,2,1.0986122886681096,10,JJ,0.0,0.0
introduced,2,1.0986122886681096,10,JJ,0.0,0.0
introduces,2,1.0986122886681096,10,NNS,0.0,0.0
ironically,1,0.6931471805599453,10,RB,0.0,0.0
irrational,1,0.6931471805599453,10,JJ,0.0,0.0
jingoistic,1,0.6931471805599453,10,JJ,0.0,0.0
kilometres,1,0.6931471805599453,10,NNS,0.0,0.0
leadership,1,0.6931471805599453,10,NN,0.0,0.0
legitimate,1,0.6931471805599453,10,VBP,0.0,0.0
lighthouse,1,0.6931471805599453,10,IN,0.0,0.0
loneliness,1,0.6931471805599453,10,NN,0.0,0.0
mechanised,1,0.6931471805599453,10,JJ,0.0,0.0
migrations,1,0.6931471805599453,10,NNS,0.0,0.0
modernists,1,0.6931471805599453,10,NNS,0.0,0.0
motivation,1,0.6931471805599453,10,NN,0.0,0.0
mysterious,2,1.0986122886681096,10,JJ,0.0,0.0
neighbours,5,1.791759469228055,10,JJ,0.0,0.0
objections,1,0.6931471805599453,10,NNS,0.0,0.0
occupation,1,0.6931471805599453,10,NN,0.0,0.0
operations,1,0.6931471805599453,10,NNS,0.0,0.0
oppressive,2,1.0986122886681096,10,JJ,0.0,0.0
originally,1,0.6931471805599453,10,RB,0.0,0.0
outworkers,1,0.6931471805599453,10,NNS,0.0,0.0
overlooked,1,0.6931471805599453,10,VBD,0.0,0.0
paragraphs,1,0.6931471805599453,10,JJ,0.0,0.0
particular,14,2.70805020110221,10,JJ,0.0,0.0
performers,1,0.6931471805599453,10,NNS,0.0,0.0
performing,2,1.0986122886681096,10,VBG,0.0,0.0
permission,1,0.6931471805599453,10,NN,0.0,0.0
perseveres,1,0.6931471805599453,10,NNS,0.0,0.0
personally,1,0.6931471805599453,10,RB,0.0,0.0
persuading,1,0.6931471805599453,10,VBG,0.0,0.0
pertaining,1,0.6931471805599453,10,VBG,0.0,0.0
philosophy,3,1.3862943611198906,10,NN,0.0,0.0
poetically,1,0.6931471805599453,10,RB,0.0,0.0
population,4,1.6094379124341003,10,NN,0.0,0.0
positioned,1,0.6931471805599453,10,VBD,0.0,0.0
prediction,1,0.6931471805599453,10,NN,0.0,0.0
prejudices,2,1.0986122886681096,10,NNS,0.0,0.0
principles,6,1.9459101490553132,10,NNS,0.0,0.0
privileges,1,0.6931471805599453,10,NNS,0.0,0.0
production,15,2.772588722239781,10,NN,0.0,0.0
pronounced,1,0.6931471805599453,10,VBD,0.0,0.0
properties,2,1.0986122886681096,10,NNS,0.0,0.0
proportion,1,0.6931471805599453,10,VBP,0.0,0.0
prosperity,1,0.6931471805599453,10,NN,0.0,0.0
protecting,2,1.0986122886681096,10,NN,0.0,0.0
protection,1,0.6931471805599453,10,NN,0.0,0.0
protracted,1,0.6931471805599453,10,VBD,0.0,0.0
proverbial,2,1.0986122886681096,10,JJ,0.0,0.0
psychology,3,1.3862943611198906,10,NN,0.0,0.0
punishment,2,1.0986122886681096,10,NN,0.0,0.0
recognized,4,1.6094379124341003,10,VBN,0.0,0.0
recollects,1,0.6931471805599453,10,NNS,0.0,0.0
recovering,1,0.6931471805599453,10,VBG,0.0,0.0
recruiting,1,0.6931471805599453,10,VBG,0.0,0.0
redefining,1,0.6931471805599453,10,VBG,0.0,0.0
relatively,2,1.0986122886681096,10,RB,0.0,0.0
relentless,1,0.6931471805599453,10,JJ,0.0,0.0
reluctance,1,0.6931471805599453,10,NN,0.0,0.0
repeatedly,3,1.3862943611198906,10,RB,0.0,0.0
represents,3,1.3862943611198906,10,VBZ,0.0,0.0
resistance,2,1.0986122886681096,10,NN,0.0,0.0
restricted,3,1.3862943611198906,10,VBD,0.0,0.0
revolution,8,2.1972245773362196,10,NN,0.0,0.0
rigorously,1,0.6931471805599453,10,RB,0.0,0.0
ringmaster,1,0.6931471805599453,10,JJ,0.0,0.0
schoolroom,1,0.6931471805599453,10,NN,0.0,0.0
scientific,9,2.302585092994046,10,JJ,0.0,0.0
simulating,1,0.6931471805599453,10,VBG,0.0,0.0
situations,3,1.3862943611198906,10,NNS,0.0,0.0
statements,3,1.3862943611198906,10,NNS,0.0,0.0
stepmother,1,0.6931471805599453,10,RB,0.0,0.0
stimulated,1,0.6931471805599453,10,VBN,0.0,0.0
storehouse,1,0.6931471805599453,10,JJ,0.0,0.0
structured,2,1.0986122886681096,10,VBN,0.0,0.0
successful,1,0.6931471805599453,10,JJ,0.0,0.0
successive,1,0.6931471805599453,10,JJ,0.0,0.0
sufficient,1,0.6931471805599453,10,NN,0.0,0.0
suggestive,1,0.6931471805599453,10,JJ,0.0,0.0
supervised,2,1.0986122886681096,10,JJ,0.0,0.0
surrounded,1,0.6931471805599453,10,JJ,0.0,0.0
sympathies,1,0.6931471805599453,10,NNS,0.0,0.0
tangential,1,0.6931471805599453,10,JJ,0.0,0.0
television,2,1.0986122886681096,10,NN,0.0,0.0
theatrical,1,0.6931471805599453,10,JJ,0.0,0.0
themselves,7,2.0794415416798357,10,PRP,0.0,0.0
thereafter,2,1.0986122886681096,10,RB,0.0,0.0
throughout,4,1.6094379124341003,10,IN,0.0,0.0
traditions,3,1.3862943611198906,10,NNS,0.0,0.0
transition,1,0.6931471805599453,10,NN,0.0,0.0
transitory,1,0.6931471805599453,10,NN,0.0,0.0
tremendous,2,1.0986122886681096,10,JJ,0.0,0.0
turbulence,1,0.6931471805599453,10,NN,0.0,0.0
unaffected,1,0.6931471805599453,10,JJ,0.0,0.0
unbearable,1,0.6931471805599453,10,JJ,0.0,0.0
undermined,1,0.6931471805599453,10,JJ,0.0,0.0
understand,10,2.3978952727983707,10,NN,0.0,0.0
undertones,1,0.6931471805599453,10,NNS,0.0,0.0
ungrateful,1,0.6931471805599453,10,JJ,0.0,0.0
university,2,1.0986122886681096,10,NN,0.0,0.0
unorthodox,2,1.0986122886681096,10,JJ,0.0,0.0
unreliable,1,0.6931471805599453,10,JJ,0.0,0.0
unyielding,1,0.6931471805599453,10,JJ,0.0,0.0
vehemently,1,0.6931471805599453,10,RB,0.0,0.0
vigorously,1,0.6931471805599453,10,RB,0.0,0.0
vocabulary,1,0.6931471805599453,10,VBP,0.0,0.0
achievement,1,0.6931471805599453,11,JJ,0.0,0.0
adaptations,1,0.6931471805599453,11,NNS,0.0,0.0
adolescence,2,1.0986122886681096,11,VBP,0.0,0.0
advancement,2,1.0986122886681096,11,JJ,0.0,0.0
agriculture,2,1.0986122886681096,11,NN,0.0,0.0
alternately,1,0.6931471805599453,11,RB,0.0,0.0
application,1,0.6931471805599453,11,NN,0.0,0.0
appointment,4,1.6094379124341003,11,NN,0.0,0.0
appreciates,1,0.6931471805599453,11,NNS,0.0,0.0
aristocracy,1,0.6931471805599453,11,NN,0.0,0.0
aristocrats,1,0.6931471805599453,11,NNS,0.0,0.0
associating,1,0.6931471805599453,11,VBG,0.0,0.0
bibliophile,1,0.6931471805599453,11,JJ,0.0,0.0
celebration,1,0.6931471805599453,11,NN,0.0,0.0
challenging,1,0.6931471805599453,11,VBG,0.0,0.0
comfortable,1,0.6931471805599453,11,JJ,0.0,0.0
comparisons,1,0.6931471805599453,11,NNS,0.0,0.0
competitive,1,0.6931471805599453,11,JJ,0.0,0.0
complaining,1,0.6931471805599453,11,NN,0.0,0.0
consciously,5,1.791759469228055,11,RB,0.0,0.0
constructed,5,1.791759469228055,11,JJ,0.0,0.0
contentment,1,0.6931471805599453,11,NN,0.0,0.0
contraction,1,0.6931471805599453,11,NN,0.0,0.0
contributed,2,1.0986122886681096,11,VBD,0.0,0.0
convenience,2,1.0986122886681096,11,NN,0.0,0.0
